t,v,vw,o,c,h,l
2022-07-01 00:00:00,3072,1.2156,1.21597,1.21529,1.2161,1.21517
2022-07-01 00:15:00,2676,1.2156,1.21531,1.2156,1.21597,1.21519
2022-07-01 00:30:00,2421,1.2152,1.21566,1.21517,1.21581,1.2148
2022-07-01 00:45:00,2398,1.2155,1.21508,1.2152,1.216,1.21507
2022-07-01 01:00:00,2315,1.2153,1.21536,1.21528,1.2157,1.2149
2022-07-01 01:15:00,2047,1.2154,1.2154,1.21501,1.2157,1.21486
2022-07-01 01:30:00,2131,1.2149,1.21492,1.2147,1.2153,1.21433
2022-07-01 01:45:00,2364,1.215,1.21471,1.2148,1.2154,1.21455
2022-07-01 02:00:00,2071,1.2149,1.21475,1.2149,1.21539,1.2144
2022-07-01 02:15:00,1861,1.2149,1.21491,1.21477,1.2152,1.2144
2022-07-01 02:30:00,2430,1.2143,1.21478,1.21418,1.21482,1.2139
2022-07-01 02:45:00,2179,1.2142,1.21425,1.21435,1.21459,1.2138
2022-07-01 03:00:00,2249,1.2139,1.21424,1.21332,1.21442,1.213
2022-07-01 03:15:00,2532,1.2135,1.2132,1.21311,1.2142,1.21278
2022-07-01 03:30:00,2335,1.2128,1.21311,1.21248,1.2133,1.2124
2022-07-01 03:45:00,2223,1.2121,1.21258,1.21232,1.2126,1.21156
2022-07-01 04:00:00,2297,1.2121,1.2121,1.21144,1.21252,1.2114
2022-07-01 04:15:00,2441,1.2114,1.21143,1.21129,1.21183,1.2111
2022-07-01 04:30:00,1963,1.2116,1.21118,1.21186,1.212,1.211
2022-07-01 04:45:00,1991,1.2122,1.21187,1.21179,1.2126,1.21162
2022-07-01 05:00:00,2088,1.212,1.21185,1.21221,1.2124,1.2116
2022-07-01 05:15:00,1860,1.2122,1.21229,1.21279,1.21279,1.21179
2022-07-01 05:30:00,1947,1.2128,1.2128,1.2128,1.21306,1.2125
2022-07-01 05:45:00,2351,1.2131,1.21295,1.21294,1.21363,1.2128
2022-07-01 06:00:00,3156,1.2134,1.21295,1.21335,1.21383,1.2126
2022-07-01 06:15:00,2436,1.2129,1.21333,1.21264,1.21366,1.2122
2022-07-01 06:30:00,2412,1.2125,1.21273,1.21275,1.21291,1.2118
2022-07-01 06:45:00,2638,1.2124,1.21276,1.21229,1.2132,1.2117
2022-07-01 07:00:00,3708,1.2117,1.2121,1.21075,1.21263,1.2105
2022-07-01 07:15:00,3355,1.21,1.21069,1.21053,1.21092,1.2092
2022-07-01 07:30:00,3213,1.2107,1.2104,1.21085,1.21128,1.2099
2022-07-01 07:45:00,2851,1.211,1.21096,1.21098,1.21165,1.2105
2022-07-01 08:00:00,3129,1.2101,1.21098,1.21092,1.21141,1.2092
2022-07-01 08:15:00,2766,1.2111,1.21088,1.21179,1.2121,1.2102
2022-07-01 08:30:00,3037,1.2114,1.21145,1.211,1.21192,1.2107
2022-07-01 08:45:00,2621,1.2104,1.21107,1.21013,1.2112,1.2098
2022-07-01 09:00:00,3328,1.2105,1.21003,1.2091,1.21173,1.2084
2022-07-01 09:15:00,2699,1.2084,1.20911,1.20768,1.2098,1.2075
2022-07-01 09:30:00,2349,1.2083,1.20767,1.20834,1.20902,1.2075
2022-07-01 09:45:00,2601,1.2075,1.20834,1.20675,1.2085,1.2062
2022-07-01 10:00:00,2864,1.2068,1.20674,1.2067,1.20765,1.2059
2022-07-01 10:15:00,2211,1.2073,1.2067,1.2075,1.20778,1.206
2022-07-01 10:30:00,2690,1.2077,1.2076,1.20715,1.20874,1.2068
2022-07-01 10:45:00,2942,1.2064,1.20718,1.2052,1.20744,1.205
2022-07-01 11:00:00,3258,1.2058,1.20556,1.20596,1.20659,1.2047
2022-07-01 11:15:00,3167,1.2054,1.20596,1.2044,1.20627,1.2044
2022-07-01 11:30:00,3036,1.204,1.20453,1.20331,1.2049,1.203
2022-07-01 11:45:00,3013,1.2036,1.20334,1.204,1.20412,1.2031
2022-07-01 12:00:00,2683,1.2039,1.20405,1.20304,1.20454,1.2029
2022-07-01 12:15:00,3155,1.2024,1.20303,1.20115,1.2035,1.2009
2022-07-01 12:30:00,2898,1.2014,1.20112,1.2014,1.2024,1.2008
2022-07-01 12:45:00,2916,1.2011,1.20141,1.20073,1.20173,1.2003
2022-07-01 13:00:00,3256,1.2009,1.20069,1.20039,1.20142,1.2003
2022-07-01 13:15:00,3137,1.2004,1.20033,1.20045,1.2013,1.1994
2022-07-01 13:30:00,3761,1.2005,1.20042,1.20016,1.2012,1.1996
2022-07-01 13:45:00,3827,1.2008,1.20011,1.20074,1.20144,1.1997
2022-07-01 14:00:00,5058,1.1994,1.20073,1.19827,1.20197,1.19755
2022-07-01 14:15:00,4489,1.1993,1.1982,1.19841,1.20086,1.1977
2022-07-01 14:30:00,4231,1.1993,1.19855,1.1995,1.20037,1.198
2022-07-01 14:45:00,4557,1.2002,1.19949,1.20024,1.20093,1.1986
2022-07-01 15:00:00,3902,1.2005,1.20021,1.20084,1.20126,1.1995
2022-07-01 15:15:00,3276,1.202,1.20083,1.2029,1.20292,1.2005
2022-07-01 15:30:00,3280,1.2042,1.20286,1.2054,1.20563,1.202
2022-07-01 15:45:00,3347,1.2053,1.20539,1.20466,1.2059,1.2039
2022-07-01 16:00:00,2985,1.205,1.20467,1.2051,1.20587,1.2043
2022-07-01 16:15:00,2517,1.2057,1.20518,1.20492,1.20632,1.2048
2022-07-01 16:30:00,2280,1.2051,1.20503,1.20522,1.2056,1.2045
2022-07-01 16:45:00,2624,1.205,1.20523,1.20457,1.2056,1.2042
2022-07-01 17:00:00,2001,1.2043,1.20455,1.2043,1.2049,1.2038
2022-07-01 17:15:00,2257,1.2042,1.20424,1.20421,1.2047,1.2035
2022-07-01 17:30:00,2108,1.2049,1.20425,1.20546,1.20557,1.2041
2022-07-01 17:45:00,1911,1.206,1.20545,1.20629,1.20659,1.205
2022-07-01 18:00:00,1982,1.2067,1.20629,1.20676,1.20702,1.2057
2022-07-01 18:15:00,1784,1.2077,1.20677,1.20823,1.2085,1.2065
2022-07-01 18:30:00,1461,1.209,1.20819,1.2102,1.21024,1.2078
2022-07-01 18:45:00,1920,1.2099,1.21016,1.20957,1.21064,1.2089
2022-07-01 19:00:00,1941,1.2096,1.20952,1.20993,1.2101,1.209
2022-07-01 19:15:00,1717,1.2095,1.2099,1.20907,1.21,1.2089
2022-07-01 19:30:00,1418,1.2096,1.20909,1.20985,1.21018,1.2088
2022-07-01 19:45:00,1745,1.2094,1.20982,1.20962,1.20993,1.2089
2022-07-01 20:00:00,1133,1.2097,1.20958,1.2098,1.20988,1.2093
2022-07-01 20:15:00,630,1.2098,1.20973,1.20977,1.21,1.2095
2022-07-01 20:30:00,470,1.2098,1.2098,1.2095,1.2101,1.2093
2022-07-01 20:45:00,642,1.2095,1.20943,1.2094,1.2103,1.2086
2022-07-01 21:00:00,2,1.2093,1.2093,1.20933,1.20933,1.2093
2022-07-03 19:00:00,1,1.2078,1.20784,1.20784,1.20784,1.20784
2022-07-03 19:30:00,1,1.2076,1.20764,1.20764,1.20764,1.20764
2022-07-03 20:00:00,1,1.2078,1.20779,1.20779,1.20779,1.20779
2022-07-03 20:15:00,1,1.2097,1.20967,1.20967,1.20967,1.20967
2022-07-03 20:45:00,1,1.2098,1.20977,1.20977,1.20977,1.20977
2022-07-03 21:00:00,1,1.2098,1.20977,1.20977,1.20977,1.20977
2022-07-03 21:15:00,10,1.2098,1.20984,1.20984,1.20985,1.20982
2022-07-03 21:30:00,98,1.2098,1.20982,1.20969,1.20995,1.20965
2022-07-03 21:45:00,63,1.2098,1.2097,1.20983,1.21,1.2097
2022-07-03 22:00:00,622,1.2112,1.2097,1.21134,1.21214,1.20965
2022-07-03 22:15:00,855,1.2113,1.2113,1.21148,1.21162,1.21104
2022-07-03 22:30:00,569,1.2109,1.21147,1.21072,1.21166,1.21036
2022-07-03 22:45:00,343,1.2107,1.21071,1.21099,1.21122,1.2102
2022-07-03 23:00:00,919,1.2107,1.21098,1.21072,1.21098,1.2104
2022-07-03 23:15:00,1405,1.2107,1.21075,1.21086,1.21092,1.2104
2022-07-03 23:30:00,1812,1.2105,1.21089,1.21005,1.21091,1.2098
2022-07-03 23:45:00,1891,1.2102,1.21005,1.20995,1.2106,1.2098
2022-07-04 00:00:00,2479,1.2105,1.2099,1.2107,1.21092,1.2097
2022-07-04 00:15:00,2580,1.211,1.21087,1.21116,1.2114,1.2106
2022-07-04 00:30:00,2481,1.2106,1.21116,1.21037,1.2114,1.2101
2022-07-04 00:45:00,2416,1.2105,1.21038,1.21049,1.21133,1.20999
2022-07-04 01:00:00,2142,1.2101,1.2106,1.20966,1.21071,1.2095
2022-07-04 01:15:00,2109,1.2094,1.20967,1.20955,1.20993,1.20899
2022-07-04 01:30:00,2393,1.2095,1.20976,1.20979,1.20993,1.209
2022-07-04 01:45:00,2223,1.2098,1.2098,1.20968,1.21039,1.2093
2022-07-04 02:00:00,2580,1.2098,1.20973,1.20985,1.21015,1.2094
2022-07-04 02:15:00,2129,1.2093,1.20975,1.20913,1.20994,1.20876
2022-07-04 02:30:00,2249,1.2091,1.20902,1.20894,1.20951,1.2088
2022-07-04 02:45:00,2413,1.2092,1.209,1.20916,1.20951,1.2087
2022-07-04 03:00:00,2331,1.2096,1.20919,1.21017,1.21019,1.209
2022-07-04 03:15:00,1994,1.2102,1.21015,1.2106,1.2109,1.2099
2022-07-04 03:30:00,1845,1.2098,1.21049,1.20944,1.2106,1.2091
2022-07-04 03:45:00,1865,1.209,1.20932,1.20865,1.20954,1.2083
2022-07-04 04:00:00,1558,1.2088,1.20866,1.20896,1.20905,1.2085
2022-07-04 04:15:00,1351,1.2091,1.20888,1.20917,1.20931,1.2088
2022-07-04 04:30:00,1339,1.209,1.20926,1.20918,1.2094,1.2086
2022-07-04 04:45:00,1246,1.2093,1.20918,1.2093,1.2096,1.209
2022-07-04 05:00:00,1904,1.2095,1.20928,1.2097,1.20981,1.2089
2022-07-04 05:15:00,1621,1.2097,1.20983,1.20977,1.2101,1.2092
2022-07-04 05:30:00,2046,1.2103,1.20968,1.21034,1.21077,1.2096
2022-07-04 05:45:00,1901,1.21,1.21033,1.21005,1.21052,1.2096
2022-07-04 06:00:00,2618,1.2102,1.20999,1.20998,1.21081,1.2097
2022-07-04 06:15:00,2051,1.2103,1.20997,1.21065,1.2109,1.2096
2022-07-04 06:30:00,2150,1.2106,1.21088,1.21086,1.21107,1.2096
2022-07-04 06:45:00,2363,1.2103,1.21087,1.2103,1.21093,1.2091
2022-07-04 07:00:00,3267,1.2113,1.21034,1.21161,1.21194,1.2103
2022-07-04 07:15:00,3043,1.2118,1.21163,1.2124,1.21264,1.2109
2022-07-04 07:30:00,2663,1.2121,1.2124,1.21156,1.21254,1.2114
2022-07-04 07:45:00,2573,1.2117,1.21155,1.21242,1.21242,1.2109
2022-07-04 08:00:00,2699,1.2114,1.2123,1.21116,1.21248,1.2107
2022-07-04 08:15:00,2537,1.2109,1.21118,1.21114,1.21149,1.2103
2022-07-04 08:30:00,2198,1.2111,1.21109,1.21116,1.21161,1.2105
2022-07-04 08:45:00,2163,1.2119,1.21115,1.21214,1.21225,1.211
2022-07-04 09:00:00,2385,1.2119,1.21218,1.21139,1.21232,1.2111
2022-07-04 09:15:00,1682,1.2112,1.21131,1.21122,1.2116,1.2107
2022-07-04 09:30:00,2967,1.2127,1.21131,1.21251,1.2137,1.2107
2022-07-04 09:45:00,2491,1.2123,1.2126,1.21201,1.21276,1.2118
2022-07-04 10:00:00,2144,1.2126,1.212,1.21275,1.21298,1.2119
2022-07-04 10:15:00,2055,1.2128,1.2128,1.21255,1.2135,1.2122
2022-07-04 10:30:00,2185,1.2126,1.21257,1.21301,1.21316,1.212
2022-07-04 10:45:00,1932,1.2136,1.21304,1.21383,1.2143,1.2128
2022-07-04 11:00:00,2316,1.2147,1.21384,1.2152,1.21553,1.2136
2022-07-04 11:15:00,1974,1.2153,1.21525,1.21573,1.21592,1.2148
2022-07-04 11:30:00,1986,1.2155,1.21574,1.2155,1.2158,1.215
2022-07-04 11:45:00,2313,1.2156,1.21574,1.21538,1.21636,1.2151
2022-07-04 12:00:00,2566,1.2157,1.21527,1.21618,1.21651,1.2149
2022-07-04 12:15:00,2320,1.2156,1.21619,1.2157,1.21628,1.2151
2022-07-04 12:30:00,2180,1.2153,1.21575,1.21489,1.21575,1.2145
2022-07-04 12:45:00,2022,1.2148,1.21488,1.21524,1.21534,1.2141
2022-07-04 13:00:00,2154,1.2151,1.21533,1.21524,1.21561,1.2145
2022-07-04 13:15:00,2065,1.2156,1.21527,1.21556,1.21608,1.2151
2022-07-04 13:30:00,2443,1.2153,1.21558,1.2153,1.21566,1.2149
2022-07-04 13:45:00,2400,1.2149,1.21537,1.21403,1.21557,1.2137
2022-07-04 14:00:00,2562,1.2137,1.21407,1.21263,1.21453,1.2124
2022-07-04 14:15:00,2341,1.2126,1.21261,1.21248,1.21305,1.2122
2022-07-04 14:30:00,2347,1.2126,1.21249,1.21286,1.21294,1.2121
2022-07-04 14:45:00,2576,1.2124,1.21292,1.21156,1.21317,1.2114
2022-07-04 15:00:00,2461,1.212,1.21156,1.21228,1.21256,1.2113
2022-07-04 15:15:00,2743,1.2115,1.21227,1.21129,1.21248,1.211
2022-07-04 15:30:00,2149,1.2107,1.21125,1.21058,1.2116,1.2099
2022-07-04 15:45:00,1485,1.2107,1.21057,1.21063,1.21116,1.2104
2022-07-04 16:00:00,1366,1.2106,1.2106,1.21049,1.21074,1.2102
2022-07-04 16:15:00,1522,1.2099,1.2104,1.2099,1.21055,1.2094
2022-07-04 16:30:00,1605,1.2103,1.21002,1.21068,1.21069,1.2096
2022-07-04 16:45:00,1403,1.2108,1.21068,1.21102,1.21115,1.2104
2022-07-04 17:00:00,1401,1.2105,1.21108,1.21005,1.2113,1.2097
2022-07-04 17:15:00,1335,1.2101,1.21004,1.21,1.2105,1.2098
2022-07-04 17:30:00,978,1.21,1.21002,1.20995,1.21013,1.2097
2022-07-04 17:45:00,1282,1.2099,1.20995,1.20984,1.21003,1.2095
2022-07-04 18:00:00,788,1.2099,1.20984,1.2099,1.2101,1.2097
2022-07-04 18:15:00,939,1.2101,1.20992,1.21028,1.21031,1.2098
2022-07-04 18:30:00,422,1.2102,1.21027,1.2102,1.2104,1.21
2022-07-04 18:45:00,649,1.2103,1.21027,1.21082,1.21084,1.21
2022-07-04 19:00:00,924,1.2106,1.21082,1.2102,1.2109,1.2102
2022-07-04 19:15:00,406,1.2103,1.21035,1.21045,1.2106,1.2102
2022-07-04 19:30:00,356,1.2104,1.21041,1.2103,1.2106,1.2101
2022-07-04 19:45:00,531,1.2102,1.21042,1.21033,1.2106,1.2097
2022-07-04 20:00:00,895,1.2103,1.21028,1.2102,1.2107,1.2099
2022-07-04 20:15:00,950,1.2101,1.20996,1.21015,1.2103,1.2099
2022-07-04 20:30:00,543,1.2101,1.21015,1.2098,1.2105,1.2098
2022-07-04 20:45:00,526,1.21,1.20996,1.2105,1.2105,1.2098
2022-07-04 21:00:00,225,1.2102,1.2105,1.2102,1.2106,1.21001
2022-07-04 21:15:00,474,1.2099,1.2101,1.20999,1.2103,1.2097
2022-07-04 21:30:00,1433,1.21,1.21,1.21009,1.2103,1.2098
2022-07-04 21:45:00,1709,1.21,1.20999,1.2101,1.2104,1.2097
2022-07-04 22:00:00,633,1.2105,1.21008,1.2107,1.21092,1.21
2022-07-04 22:15:00,1121,1.2108,1.21061,1.21084,1.2111,1.20989
2022-07-04 22:30:00,1140,1.2106,1.21084,1.21059,1.211,1.2099
2022-07-04 22:45:00,973,1.2106,1.2105,1.21081,1.2109,1.20984
2022-07-04 23:00:00,1485,1.2112,1.21082,1.21153,1.2116,1.21017
2022-07-04 23:15:00,1012,1.2115,1.2116,1.2114,1.21182,1.21098
2022-07-04 23:30:00,1179,1.2115,1.2116,1.2113,1.2117,1.21106
2022-07-04 23:45:00,1668,1.2114,1.21147,1.2113,1.21171,1.21106
2022-07-05 00:00:00,2561,1.2113,1.21131,1.21146,1.21182,1.21071
2022-07-05 00:15:00,2526,1.2108,1.21135,1.21059,1.2115,1.2101
2022-07-05 00:30:00,2196,1.2107,1.21058,1.21112,1.21124,1.21028
2022-07-05 00:45:00,2333,1.2111,1.21112,1.21108,1.21161,1.21046
2022-07-05 01:00:00,1829,1.211,1.21108,1.21043,1.21157,1.2103
2022-07-05 01:15:00,2239,1.2103,1.2102,1.21069,1.21083,1.2096
2022-07-05 01:30:00,2514,1.2115,1.21068,1.2119,1.212,1.2105
2022-07-05 01:45:00,2168,1.2119,1.21179,1.2117,1.2123,1.21138
2022-07-05 02:00:00,2158,1.2115,1.21183,1.21138,1.21188,1.2111
2022-07-05 02:15:00,1962,1.2113,1.21131,1.21068,1.2117,1.2104
2022-07-05 02:30:00,1902,1.2107,1.2108,1.21117,1.21122,1.2103
2022-07-05 02:45:00,1986,1.2109,1.21116,1.21101,1.2113,1.2105
2022-07-05 03:00:00,1911,1.2108,1.21089,1.21093,1.21107,1.21049
2022-07-05 03:15:00,1724,1.2111,1.21105,1.2109,1.2114,1.2107
2022-07-05 03:30:00,1947,1.2114,1.2109,1.21132,1.2118,1.2108
2022-07-05 03:45:00,1852,1.2114,1.2116,1.2111,1.21174,1.211
2022-07-05 04:00:00,1544,1.2109,1.21119,1.2112,1.2113,1.2104
2022-07-05 04:15:00,1716,1.211,1.21118,1.2115,1.21158,1.2106
2022-07-05 04:30:00,2618,1.2106,1.21149,1.21118,1.21154,1.20999
2022-07-05 04:45:00,1841,1.2108,1.21117,1.21128,1.2113,1.2104
2022-07-05 05:00:00,1740,1.2115,1.21104,1.2117,1.21197,1.2109
2022-07-05 05:15:00,1491,1.2115,1.21183,1.2115,1.2119,1.2112
2022-07-05 05:30:00,2007,1.2117,1.21149,1.2115,1.2122,1.21126
2022-07-05 05:45:00,2036,1.2118,1.21175,1.21218,1.21251,1.2112
2022-07-05 06:00:00,2507,1.2115,1.21222,1.21144,1.21222,1.2109
2022-07-05 06:15:00,2175,1.2114,1.21132,1.2113,1.21181,1.21088
2022-07-05 06:30:00,2269,1.2109,1.2114,1.21089,1.2114,1.2103
2022-07-05 06:45:00,2339,1.2113,1.21091,1.2115,1.21173,1.2107
2022-07-05 07:00:00,3771,1.2101,1.21141,1.20804,1.21241,1.2078
2022-07-05 07:15:00,3443,1.2082,1.20797,1.20731,1.20924,1.207
2022-07-05 07:30:00,3265,1.2074,1.20733,1.20745,1.20806,1.2065
2022-07-05 07:45:00,3113,1.2077,1.20742,1.20799,1.20845,1.2067
2022-07-05 08:00:00,3678,1.2074,1.20802,1.20657,1.20852,1.206
2022-07-05 08:15:00,3943,1.2063,1.20657,1.20511,1.20708,1.2049
2022-07-05 08:30:00,3782,1.206,1.20543,1.20671,1.20712,1.2048
2022-07-05 08:45:00,3976,1.2055,1.20671,1.20432,1.20744,1.2042
2022-07-05 09:00:00,3302,1.2049,1.20441,1.20549,1.2056,1.2042
2022-07-05 09:15:00,3161,1.2048,1.20545,1.20392,1.20569,1.2037
2022-07-05 09:30:00,3124,1.2041,1.20394,1.2041,1.20475,1.2034
2022-07-05 09:45:00,3351,1.2033,1.20402,1.20315,1.20406,1.2027
2022-07-05 10:00:00,2755,1.2033,1.20312,1.20346,1.20372,1.20285
2022-07-05 10:15:00,2656,1.203,1.20343,1.20259,1.20354,1.2021
2022-07-05 10:30:00,2360,1.2031,1.20258,1.20384,1.20408,1.20229
2022-07-05 10:45:00,2612,1.2033,1.20383,1.20254,1.20405,1.2021
2022-07-05 11:00:00,2721,1.2021,1.20252,1.20092,1.2029,1.2007
2022-07-05 11:15:00,2610,1.1998,1.20093,1.19985,1.20099,1.1987
2022-07-05 11:30:00,2476,1.2001,1.19985,1.20008,1.20052,1.1995
2022-07-05 11:45:00,2687,1.2,1.20008,1.20002,1.20056,1.1995
2022-07-05 12:00:00,3588,1.199,1.20001,1.19864,1.20005,1.1982
2022-07-05 12:15:00,3368,1.1985,1.19866,1.19769,1.19894,1.1976
2022-07-05 12:30:00,3818,1.197,1.19775,1.19681,1.1979,1.19636
2022-07-05 12:45:00,3500,1.1965,1.19685,1.19688,1.19699,1.1958
2022-07-05 13:00:00,3776,1.196,1.19688,1.19541,1.19696,1.195
2022-07-05 13:15:00,3865,1.1942,1.1954,1.19442,1.19566,1.1929
2022-07-05 13:30:00,4370,1.1944,1.19443,1.1961,1.19612,1.1932
2022-07-05 13:45:00,3864,1.1962,1.19606,1.1951,1.19721,1.1948
2022-07-05 14:00:00,4165,1.1955,1.19538,1.19639,1.1964,1.19438
2022-07-05 14:15:00,3903,1.1956,1.19637,1.19596,1.19693,1.1946
2022-07-05 14:30:00,4073,1.1956,1.19586,1.19476,1.19661,1.1942
2022-07-05 14:45:00,4345,1.1927,1.19483,1.1915,1.19494,1.1912
2022-07-05 15:00:00,3493,1.1908,1.19153,1.19017,1.19184,1.19
2022-07-05 15:15:00,3015,1.1905,1.19014,1.19052,1.19118,1.1898
2022-07-05 15:30:00,3103,1.1918,1.19052,1.1929,1.19308,1.1903
2022-07-05 15:45:00,2734,1.1933,1.19298,1.19339,1.19384,1.1926
2022-07-05 16:00:00,2898,1.192,1.1933,1.19128,1.1935,1.1909
2022-07-05 16:15:00,2837,1.1917,1.19128,1.19211,1.19285,1.1905
2022-07-05 16:30:00,2387,1.1926,1.19216,1.19259,1.19303,1.1921
2022-07-05 16:45:00,2422,1.1921,1.19258,1.19236,1.1927,1.1913
2022-07-05 17:00:00,2481,1.1925,1.19238,1.19215,1.19308,1.1915
2022-07-05 17:15:00,2455,1.193,1.19217,1.19255,1.1938,1.1921
2022-07-05 17:30:00,2130,1.1926,1.19254,1.19265,1.19324,1.1921
2022-07-05 17:45:00,2128,1.193,1.19268,1.1933,1.19349,1.1923
2022-07-05 18:00:00,2294,1.1936,1.19345,1.19395,1.1941,1.1927
2022-07-05 18:15:00,1976,1.1939,1.19393,1.19461,1.19464,1.1933
2022-07-05 18:30:00,1970,1.1951,1.19458,1.19542,1.19555,1.1944
2022-07-05 18:45:00,2697,1.1949,1.19538,1.19486,1.19567,1.1942
2022-07-05 19:00:00,2021,1.1952,1.19488,1.1954,1.1957,1.1947
2022-07-05 19:15:00,1833,1.1949,1.19539,1.19505,1.1954,1.1942
2022-07-05 19:30:00,1790,1.1954,1.19501,1.1956,1.1958,1.1949
2022-07-05 19:45:00,2028,1.1956,1.19564,1.19565,1.1959,1.195
2022-07-05 20:00:00,964,1.1957,1.19566,1.19563,1.1959,1.1954
2022-07-05 20:15:00,867,1.1955,1.19564,1.19575,1.19575,1.1951
2022-07-05 20:30:00,751,1.1958,1.19576,1.19572,1.19591,1.1954
2022-07-05 20:45:00,592,1.1957,1.19571,1.1954,1.1959,1.1952
2022-07-05 21:00:00,198,1.1946,1.1954,1.1953,1.1955,1.19331
2022-07-05 21:15:00,272,1.1953,1.1947,1.1955,1.1957,1.1944
2022-07-05 21:30:00,253,1.1954,1.19544,1.1954,1.1956,1.19469
2022-07-05 21:45:00,1047,1.1953,1.19547,1.19553,1.1956,1.1948
2022-07-05 22:00:00,924,1.1956,1.19552,1.19587,1.196,1.195
2022-07-05 22:15:00,902,1.1956,1.19586,1.19557,1.1959,1.19519
2022-07-05 22:30:00,1072,1.1957,1.19547,1.1959,1.19593,1.19515
2022-07-05 22:45:00,784,1.1957,1.19593,1.1956,1.19593,1.19526
2022-07-05 23:00:00,1248,1.1956,1.1957,1.1953,1.196,1.19506
2022-07-05 23:15:00,1246,1.1953,1.19539,1.19502,1.19561,1.19472
2022-07-05 23:30:00,1126,1.195,1.19504,1.1949,1.1953,1.19443
2022-07-05 23:45:00,1557,1.1948,1.19503,1.19496,1.1952,1.1944
2022-07-06 00:00:00,2854,1.1949,1.19505,1.1953,1.19552,1.19428
2022-07-06 00:15:00,2163,1.1954,1.1954,1.19531,1.1957,1.19489
2022-07-06 00:30:00,2047,1.1954,1.1952,1.19591,1.19593,1.1951
2022-07-06 00:45:00,2699,1.1962,1.19591,1.19645,1.1965,1.1957
2022-07-06 01:00:00,2229,1.1968,1.19636,1.1969,1.1972,1.1963
2022-07-06 01:15:00,2295,1.1963,1.19701,1.19561,1.1971,1.1954
2022-07-06 01:30:00,2923,1.1958,1.19571,1.1957,1.19631,1.1953
2022-07-06 01:45:00,2731,1.1962,1.19572,1.19604,1.1967,1.1955
2022-07-06 02:00:00,2799,1.1963,1.19619,1.19685,1.1969,1.1956
2022-07-06 02:15:00,2164,1.1967,1.19685,1.19675,1.19695,1.1964
2022-07-06 02:30:00,2013,1.1966,1.19675,1.19657,1.19715,1.19618
2022-07-06 02:45:00,2246,1.1965,1.19656,1.19659,1.19695,1.19615
2022-07-06 03:00:00,2183,1.1966,1.19672,1.19641,1.19702,1.19596
2022-07-06 03:15:00,2114,1.1963,1.1964,1.1961,1.19689,1.1959
2022-07-06 03:30:00,2083,1.1963,1.19606,1.19661,1.19663,1.19577
2022-07-06 03:45:00,1801,1.1962,1.1965,1.19565,1.19671,1.1955
2022-07-06 04:00:00,1832,1.1957,1.19569,1.19559,1.1962,1.1953
2022-07-06 04:15:00,1817,1.1952,1.19551,1.19499,1.19562,1.1946
2022-07-06 04:30:00,1593,1.1945,1.1949,1.19417,1.1951,1.194
2022-07-06 04:45:00,1763,1.1935,1.19409,1.19347,1.1943,1.1925
2022-07-06 05:00:00,1522,1.1932,1.19352,1.1932,1.19365,1.1926
2022-07-06 05:15:00,1659,1.1926,1.19323,1.1921,1.19333,1.1917
2022-07-06 05:30:00,2138,1.1923,1.192,1.19265,1.19289,1.1919
2022-07-06 05:45:00,2115,1.1929,1.19268,1.19265,1.1933,1.1925
2022-07-06 06:00:00,3367,1.1921,1.19266,1.19292,1.19323,1.19099
2022-07-06 06:15:00,2586,1.1929,1.19296,1.19331,1.19352,1.1924
2022-07-06 06:30:00,2644,1.1938,1.19329,1.19522,1.19542,1.1921
2022-07-06 06:45:00,2579,1.1954,1.19523,1.1956,1.19621,1.1945
2022-07-06 07:00:00,3940,1.1953,1.1957,1.19544,1.19666,1.1944
2022-07-06 07:15:00,3959,1.1968,1.19545,1.19852,1.19852,1.1953
2022-07-06 07:30:00,3631,1.1976,1.19853,1.1968,1.19863,1.1968
2022-07-06 07:45:00,3214,1.1967,1.19694,1.19675,1.1973,1.1962
2022-07-06 08:00:00,3703,1.1971,1.19674,1.19802,1.19892,1.1953
2022-07-06 08:15:00,3262,1.1976,1.19795,1.19658,1.19822,1.1964
2022-07-06 08:30:00,3435,1.1967,1.19667,1.1957,1.19757,1.1953
2022-07-06 08:45:00,3420,1.1956,1.19585,1.19599,1.1964,1.1944
2022-07-06 09:00:00,3553,1.1951,1.19598,1.19352,1.19628,1.19339
2022-07-06 09:15:00,3381,1.1939,1.19359,1.1938,1.19466,1.193
2022-07-06 09:30:00,3155,1.1935,1.19398,1.19436,1.19442,1.1927
2022-07-06 09:45:00,2974,1.1941,1.19425,1.19374,1.19464,1.1934
2022-07-06 10:00:00,2833,1.1937,1.19375,1.19318,1.19469,1.1926
2022-07-06 10:15:00,2780,1.1943,1.19331,1.19427,1.19487,1.1931
2022-07-06 10:30:00,2998,1.1932,1.19421,1.19262,1.19469,1.1919
2022-07-06 10:45:00,3044,1.1922,1.19258,1.19212,1.19306,1.1909
2022-07-06 11:00:00,3109,1.1916,1.19215,1.19062,1.19257,1.1904
2022-07-06 11:15:00,2427,1.191,1.19064,1.19088,1.19135,1.1904
2022-07-06 11:30:00,436,1.1907,1.19092,1.19062,1.1912,1.1904
2022-07-06 12:30:00,3056,1.1883,1.18838,1.18862,1.18879,1.1875
2022-07-06 12:45:00,3256,1.1893,1.18863,1.18964,1.18986,1.1882
2022-07-06 13:00:00,3189,1.1906,1.18963,1.1911,1.19184,1.1893
