t,Open,High,Low,Close,Volume,Volume_Weighted,Index
2022-10-22 00:00:00,107.6738,107.6738,107.6738,107.6738,1,107.6738,0
2022-10-22 00:15:00,107.476,107.6738,107.476,107.6738,2,107.5749,1
2022-10-22 00:45:00,107.476,107.6738,107.476,107.6738,2,107.5749,2
2022-10-22 01:15:00,107.476,107.6738,107.476,107.6738,2,107.5749,3
2022-10-22 01:30:00,107.476,107.6738,107.476,107.6738,2,107.5749,4
2022-10-22 02:00:00,107.476,107.6738,107.476,107.6738,2,107.5749,5
2022-10-22 02:30:00,107.476,107.6738,107.476,107.6738,2,107.5749,6
2022-10-22 02:45:00,107.476,107.6738,107.476,107.6738,2,107.5749,7
2022-10-22 03:15:00,107.476,107.6738,107.476,107.6738,2,107.5749,8
2022-10-22 03:45:00,107.476,107.6738,107.476,107.6738,2,107.5749,9
2022-10-22 04:00:00,107.476,107.6738,107.476,107.6738,2,107.5749,10
2022-10-22 04:30:00,107.476,107.6738,107.476,107.6738,2,107.5749,11
2022-10-22 05:00:00,107.476,107.6738,107.476,107.6738,2,107.5749,12
2022-10-22 05:15:00,107.476,107.6738,107.476,107.6738,2,107.5749,13
2022-10-22 05:45:00,107.476,107.6738,107.476,107.6738,2,107.5749,14
2022-10-22 06:15:00,107.476,107.6738,107.476,107.6738,2,107.5749,15
2022-10-22 06:30:00,107.476,107.6738,107.476,107.6738,2,107.5749,16
2022-10-22 07:00:00,107.476,107.6738,107.476,107.6738,2,107.5749,17
2022-10-22 07:30:00,107.476,107.6738,107.476,107.6738,2,107.5749,18
2022-10-22 07:45:00,107.476,107.6738,107.476,107.6738,2,107.5749,19
2022-10-22 08:15:00,107.655572,107.6738,107.655572,107.655572,3,107.6617,20
2022-10-22 08:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,21
2022-10-22 09:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,22
2022-10-22 10:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,23
2022-10-22 10:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,24
2022-10-22 10:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,25
2022-10-22 11:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,26
2022-10-22 11:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,27
2022-10-22 12:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,28
2022-10-22 12:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,29
2022-10-22 12:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,30
2022-10-22 13:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,31
2022-10-22 13:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,32
2022-10-22 14:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,33
2022-10-22 14:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,34
2022-10-22 15:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,35
2022-10-22 15:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,36
2022-10-22 15:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,37
2022-10-22 16:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,38
2022-10-22 16:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,39
2022-10-22 17:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,40
2022-10-22 17:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,41
2022-10-22 17:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,42
2022-10-22 18:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,43
2022-10-22 18:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,44
2022-10-22 19:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,45
2022-10-22 19:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,46
2022-10-22 20:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,47
2022-10-22 20:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,48
2022-10-22 20:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,49
2022-10-22 21:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,50
2022-10-22 21:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,51
2022-10-22 22:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,52
2022-10-22 22:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,53
2022-10-22 22:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,54
2022-10-22 23:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,55
2022-10-22 23:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,56
2022-10-23 00:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,57
2022-10-23 00:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,58
2022-10-23 01:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,59
2022-10-23 01:15:00,107.6738,107.6738,107.6738,107.6738,1,107.6738,60
2022-10-23 01:30:00,107.655572,107.655572,107.655572,107.655572,1,107.6556,61
2022-10-23 01:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,62
2022-10-23 02:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,63
2022-10-23 02:30:00,107.6738,107.6738,107.6738,107.6738,1,107.6738,64
2022-10-23 02:45:00,107.655572,107.655572,107.655572,107.655572,1,107.6556,65
2022-10-23 03:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,66
2022-10-23 03:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,67
2022-10-23 04:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,68
2022-10-23 04:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,69
2022-10-23 04:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,70
2022-10-23 05:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,71
2022-10-23 05:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,72
2022-10-23 06:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,73
2022-10-23 06:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,74
2022-10-23 06:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,75
2022-10-23 07:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,76
2022-10-23 07:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,77
2022-10-23 08:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,78
2022-10-23 08:30:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,79
2022-10-23 09:00:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,80
2022-10-23 09:15:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,81
2022-10-23 09:45:00,107.6738,107.6738,107.655572,107.655572,2,107.6647,82
2022-10-23 18:00:00,108.121,108.163,107.652,108.163,17,107.949,83
2022-10-23 18:15:00,108.13968,108.265,108.021,108.236,23,108.178,84
2022-10-23 18:30:00,108.189598,108.235,108.189598,108.203869,4,108.2081,85
2022-10-23 18:45:00,108.189598,108.234,108.189598,108.203869,6,108.2114,86
2022-10-23 19:00:00,108.231,108.245,108.214,108.235596,13,108.2298,87
2022-10-23 19:15:00,107.735,108.245,107.735,108.227663,18,108.1245,88
2022-10-23 19:30:00,108.037,108.227663,108.037,108.208627,14,108.1509,89
2022-10-23 19:45:00,108.033,108.210213,108.033,108.210213,9,108.1522,90
2022-10-23 20:00:00,108.09,108.203869,108.079,108.119,50,108.1198,91
2022-10-23 20:15:00,108.19035,108.214155,108.113,108.188764,74,108.1439,92
2022-10-23 20:30:00,108.13,108.188764,107.679,108.067885,45,108.0639,93
2022-10-23 20:45:00,108.133,108.261,107.934,108.182,43,108.1277,94
2022-10-23 21:00:00,108.182,108.358,107.783,108.338,123,108.2379,95
2022-10-23 21:15:00,108.291,108.481262,108.287,108.405,180,108.41,96
2022-10-23 21:30:00,108.405,108.660574,108.377,108.512,256,108.5017,97
2022-10-23 21:45:00,108.509,108.695716,108.502,108.681,359,108.5987,98
2022-10-23 22:00:00,108.666,109.45,108.624,109.176,1347,109.1181,99
2022-10-23 22:15:00,109.178,109.194,108.989,109.018,1356,109.0685,100
2022-10-23 22:30:00,109.017,109.163,109.014,109.105,1193,109.0908,101
2022-10-23 22:45:00,109.098,109.469,108.981,109.362,1226,109.2073,102
2022-10-23 23:00:00,109.349,109.394,109.234,109.352,1337,109.3269,103
2022-10-23 23:15:00,109.349,109.445,109.337,109.435,1241,109.3885,104
2022-10-23 23:30:00,109.433,109.565,106.755,106.99,1651,108.3579,105
2022-10-23 23:45:00,106.882,108.498,106.846,108.153,1785,107.8635,106
2022-10-24 00:00:00,108.18,108.605,107.919,108.523,1854,108.408,107
2022-10-24 00:15:00,108.539,108.659,108.257,108.642,2178,108.5441,108
2022-10-24 00:30:00,108.643,108.725,108.294,108.611,2316,108.5906,109
2022-10-24 00:45:00,108.614,108.975,108.546,108.774,2867,108.7516,110
2022-10-24 01:00:00,108.792,108.964,108.74,108.948,2795,108.8514,111
2022-10-24 01:15:00,108.949,108.955,108.608,108.765,3025,108.8145,112
2022-10-24 01:30:00,108.768,108.976,108.758,108.907,2874,108.9065,113
2022-10-24 01:45:00,108.909,108.92,108.812,108.914,2586,108.8765,114
2022-10-24 02:00:00,108.916,108.945,108.711,108.766,2855,108.8191,115
2022-10-24 02:15:00,108.762,108.878,108.716,108.873,2503,108.8162,116
2022-10-24 02:30:00,108.873,108.911,108.799,108.843,2496,108.8624,117
2022-10-24 02:45:00,108.855,108.888,108.786,108.84583,2473,108.8503,118
2022-10-24 03:00:00,108.832,108.843,108.717,108.766,2384,108.7751,119
2022-10-24 03:15:00,108.765,108.788,108.665,108.752,2331,108.7495,120
2022-10-24 03:30:00,108.735,108.754,108.69,108.75,2072,108.7304,121
2022-10-24 03:45:00,108.752,108.757,108.675,108.719,2112,108.7183,122
2022-10-24 04:00:00,108.716,108.756,108.66,108.678,2164,108.7039,123
2022-10-24 04:15:00,108.677,108.782,108.648,108.753,2138,108.7262,124
2022-10-24 04:30:00,108.75,108.817,108.73,108.802,2068,108.791,125
2022-10-24 04:45:00,108.799,108.848,108.78,108.841,2307,108.823,126
2022-10-24 05:00:00,108.84,108.86,108.71,108.769,2466,108.7916,127
2022-10-24 05:15:00,108.76,108.782,108.675,108.718,2356,108.7467,128
