t,Open,High,Low,Close,Volume,Volume_Weighted,Index
2022-09-28 09:15:00,1.38188,1.38329,1.3817,1.38193,2943,1.3825,37
2022-09-28 09:30:00,1.382,1.38201,1.3797,1.37991,3084,1.3812,38
2022-09-28 09:45:00,1.3799,1.38052,1.3795,1.38037,2683,1.38,39
2022-09-28 10:00:00,1.3803,1.38123,1.37439,1.37515,4974,1.3784,40
2022-09-28 10:15:00,1.3752,1.37619,1.37297,1.37507,4631,1.3748,41
2022-09-28 10:30:00,1.37512,1.37782,1.37483,1.37543,4551,1.3762,42
2022-09-28 10:45:00,1.3756,1.37689,1.3753,1.3766,3654,1.3763,43
2022-09-28 11:00:00,1.37654,1.37841,1.3762,1.37822,4043,1.3775,44
2022-09-28 11:15:00,1.37822,1.37854,1.3764,1.37787,3994,1.3776,45
2022-09-28 11:30:00,1.37792,1.37871,1.37577,1.37736,3879,1.3774,46
2022-09-28 11:45:00,1.37735,1.37846,1.37615,1.37639,3683,1.3772,47
2022-09-28 12:00:00,1.37646,1.37655,1.3739,1.37552,4021,1.3751,48
2022-09-28 12:15:00,1.37544,1.37645,1.3723,1.3732,4028,1.3742,49
2022-09-28 12:30:00,1.3732,1.37344,1.3708,1.3715,4017,1.3719,50
2022-09-28 12:45:00,1.37147,1.37263,1.3707,1.37111,4010,1.3719,51
2022-09-28 13:00:00,1.3711,1.37355,1.37016,1.37258,4137,1.3717,52
2022-09-28 13:15:00,1.37261,1.37261,1.3695,1.36985,4006,1.3714,53
2022-09-28 13:30:00,1.3699,1.371,1.36815,1.36831,4809,1.3701,54
2022-09-28 13:45:00,1.36823,1.36942,1.366,1.36907,4978,1.3677,55
2022-09-28 14:00:00,1.36907,1.36938,1.36676,1.3672,4624,1.3683,56
2022-09-28 14:15:00,1.36721,1.36841,1.3656,1.36575,4258,1.3672,57
2022-09-28 14:30:00,1.36583,1.36785,1.3645,1.36709,4169,1.3662,58
2022-09-28 14:45:00,1.36709,1.36935,1.36588,1.36819,4026,1.3677,59
2022-09-28 15:00:00,1.3682,1.36945,1.3672,1.3687,3916,1.3684,60
2022-09-28 15:15:00,1.36867,1.36931,1.3669,1.36904,4014,1.368,61
2022-09-28 15:30:00,1.36901,1.36959,1.3683,1.36897,3624,1.3691,62
2022-09-28 15:45:00,1.36894,1.36898,1.3647,1.3649,3404,1.3665,63
2022-09-28 16:00:00,1.36493,1.36503,1.362,1.36216,3751,1.3638,64
2022-09-28 16:15:00,1.36212,1.36557,1.362,1.36483,3267,1.3639,65
2022-09-28 16:30:00,1.36481,1.3652,1.3636,1.36438,2951,1.3646,66
2022-09-28 16:45:00,1.36441,1.36441,1.3632,1.36387,3191,1.3639,67
2022-09-28 17:00:00,1.36375,1.36406,1.3621,1.36276,3402,1.363,68
2022-09-28 17:15:00,1.36271,1.36298,1.361,1.36198,3287,1.362,69
2022-09-28 17:30:00,1.36205,1.36252,1.3612,1.36175,2859,1.3618,70
2022-09-28 17:45:00,1.36176,1.3622,1.3606,1.36095,2541,1.3616,71
2022-09-28 18:00:00,1.36097,1.36185,1.3605,1.36104,2419,1.3612,72
2022-09-28 18:15:00,1.36105,1.36209,1.3609,1.36174,2097,1.3617,73
2022-09-28 18:30:00,1.36173,1.36232,1.3608,1.36177,2491,1.3616,74
2022-09-28 18:45:00,1.36172,1.36189,1.3602,1.36129,2928,1.3611,75
2022-09-28 19:00:00,1.36132,1.36191,1.3609,1.36166,2679,1.3615,76
2022-09-28 19:15:00,1.36164,1.36292,1.3613,1.36288,2546,1.3624,77
2022-09-28 19:30:00,1.36289,1.36297,1.3619,1.36264,2354,1.3627,78
2022-09-28 19:45:00,1.36263,1.36282,1.3618,1.36267,2189,1.3624,79
2022-09-28 20:00:00,1.36262,1.36285,1.3616,1.3618,1529,1.3624,80
2022-09-28 20:15:00,1.36191,1.36231,1.3615,1.36185,875,1.362,81
2022-09-28 20:30:00,1.36181,1.36195,1.3602,1.36052,857,1.3611,82
2022-09-28 20:45:00,1.3605,1.36097,1.35945,1.35945,868,1.3605,83
2022-09-28 21:00:00,1.35937,1.3618,1.35937,1.3613,231,1.3608,84
2022-09-28 21:15:00,1.36074,1.3619,1.35989,1.3605,407,1.3608,85
2022-09-28 21:30:00,1.36052,1.36103,1.3603,1.3603,408,1.3606,86
2022-09-28 21:45:00,1.36063,1.3607,1.3603,1.3604,235,1.3605,87
2022-09-28 22:00:00,1.36057,1.36121,1.36026,1.36106,786,1.3609,88
2022-09-28 22:15:00,1.36103,1.36149,1.3604,1.36142,995,1.3613,89
2022-09-28 22:30:00,1.36148,1.36184,1.3612,1.36184,1141,1.3616,90
2022-09-28 22:45:00,1.36181,1.36219,1.3615,1.36187,943,1.3619,91
2022-09-28 23:00:00,1.36185,1.36215,1.3612,1.3618,1372,1.3617,92
2022-09-28 23:15:00,1.36197,1.36257,1.3618,1.36206,1386,1.3623,93
2022-09-28 23:30:00,1.36203,1.36282,1.3618,1.36275,1479,1.3625,94
2022-09-28 23:45:00,1.36277,1.36301,1.3624,1.36292,1456,1.3628,95
2022-09-29 00:00:00,1.36288,1.36451,1.36268,1.36441,2266,1.3633,96
2022-09-29 00:15:00,1.36439,1.36444,1.3636,1.36408,2177,1.3641,97
2022-09-29 00:30:00,1.36408,1.3649,1.3635,1.36484,1928,1.3643,98
2022-09-29 00:45:00,1.36482,1.36531,1.3643,1.36496,2353,1.3649,99
2022-09-29 01:00:00,1.36497,1.36517,1.3638,1.36427,2364,1.3645,100
2022-09-29 01:15:00,1.36419,1.3644,1.3635,1.36395,2587,1.364,101
2022-09-29 01:30:00,1.3639,1.36493,1.3632,1.36457,2760,1.3642,102
2022-09-29 01:45:00,1.36458,1.3651,1.3639,1.36502,2281,1.3646,103
2022-09-29 02:00:00,1.36506,1.36615,1.3646,1.36588,2517,1.3656,104
2022-09-29 02:15:00,1.36587,1.36675,1.3654,1.3666,2251,1.3661,105
2022-09-29 02:30:00,1.36653,1.36705,1.3664,1.36656,2020,1.3668,106
2022-09-29 02:45:00,1.36647,1.36682,1.3661,1.36663,1716,1.3665,107
2022-09-29 03:00:00,1.36661,1.3669,1.3659,1.36645,1701,1.3664,108
2022-09-29 03:15:00,1.36644,1.36646,1.3657,1.36613,1538,1.3661,109
2022-09-29 03:30:00,1.36613,1.3665,1.3653,1.36566,2202,1.366,110
2022-09-29 03:45:00,1.36565,1.36569,1.3651,1.36552,1743,1.3655,111
2022-09-29 04:00:00,1.3655,1.36583,1.3652,1.3656,1293,1.3656,112
2022-09-29 04:15:00,1.36559,1.36586,1.3651,1.3652,1339,1.3656,113
2022-09-29 04:30:00,1.36538,1.36559,1.3647,1.36495,1204,1.3653,114
2022-09-29 04:45:00,1.36496,1.36559,1.3647,1.36542,1377,1.3653,115
2022-09-29 05:00:00,1.36541,1.36639,1.3651,1.36635,1621,1.3656,116
2022-09-29 05:15:00,1.36634,1.36681,1.366,1.36623,1694,1.3665,117
2022-09-29 05:30:00,1.36625,1.36867,1.3659,1.36853,2259,1.3675,118
2022-09-29 05:45:00,1.36854,1.36957,1.3681,1.36938,2705,1.3688,119
2022-09-29 06:00:00,1.36931,1.37145,1.3687,1.37135,3150,1.3697,120
2022-09-29 06:15:00,1.37134,1.37196,1.3703,1.37147,2724,1.3712,121
2022-09-29 06:30:00,1.37155,1.37199,1.3698,1.37011,3316,1.371,122
2022-09-29 06:45:00,1.37017,1.37085,1.3697,1.3702,2841,1.3703,123
2022-09-29 07:00:00,1.37023,1.37208,1.3695,1.37156,3513,1.3713,124
2022-09-29 07:15:00,1.37154,1.37371,1.37145,1.37281,4017,1.3726,125
2022-09-29 07:30:00,1.3728,1.37432,1.3726,1.374,3789,1.3736,126
2022-09-29 07:45:00,1.3743,1.37553,1.3732,1.3738,3362,1.3746,127
2022-09-29 08:00:00,1.37373,1.37501,1.3717,1.37205,3928,1.3731,128
2022-09-29 08:15:00,1.37204,1.37367,1.3717,1.37345,3454,1.3727,129
2022-09-29 08:30:00,1.37343,1.37418,1.3724,1.37315,3617,1.3734,130
2022-09-29 08:45:00,1.37311,1.37393,1.3728,1.37327,3565,1.3734,131
2022-09-29 09:00:00,1.37331,1.37332,1.3715,1.37199,3570,1.3724,132
2022-09-29 09:15:00,1.37195,1.3731,1.37151,1.37185,3592,1.3724,133
2022-09-29 09:30:00,1.37182,1.37203,1.3694,1.3695,3513,1.3711,134
2022-09-29 09:45:00,1.36949,1.37039,1.3684,1.36972,3718,1.3695,135
2022-09-29 10:00:00,1.36958,1.37094,1.369,1.36968,3703,1.37,136
2022-09-29 10:15:00,1.36969,1.37049,1.3687,1.37032,3492,1.3695,137
2022-09-29 10:30:00,1.37032,1.37052,1.3698,1.37047,3183,1.3703,138
2022-09-29 10:45:00,1.37051,1.37051,1.36806,1.36882,3396,1.3691,139
2022-09-29 11:00:00,1.36879,1.36885,1.3673,1.36743,3364,1.3683,140
2022-09-29 11:15:00,1.36745,1.36768,1.3662,1.3664,3110,1.3669,141
2022-09-29 11:30:00,1.36643,1.36699,1.3656,1.36615,3397,1.3663,142
2022-09-29 11:45:00,1.36614,1.36811,1.3657,1.3679,3132,1.367,143
2022-09-29 12:00:00,1.36792,1.36997,1.3677,1.36966,3417,1.369,144
2022-09-29 12:15:00,1.36965,1.37059,1.3684,1.36911,3524,1.3695,145
2022-09-29 12:30:00,1.36818,1.37246,1.36761,1.37092,4498,1.3711,146
2022-09-29 12:45:00,1.37092,1.37152,1.3695,1.37107,4272,1.3707,147
2022-09-29 13:00:00,1.3711,1.37134,1.3676,1.36794,4149,1.3695,148
2022-09-29 13:15:00,1.36797,1.36825,1.3659,1.36619,3804,1.3669,149
2022-09-29 13:30:00,1.36634,1.37117,1.3655,1.3709,5084,1.3674,150
2022-09-29 13:45:00,1.37095,1.37176,1.3697,1.3714,4638,1.3708,151
2022-09-29 14:00:00,1.3714,1.37404,1.3711,1.37375,4915,1.3728,152
2022-09-29 14:15:00,1.37366,1.37466,1.3729,1.3732,4494,1.3738,153
2022-09-29 14:30:00,1.37327,1.37555,1.37232,1.37293,4734,1.3742,154
2022-09-29 14:45:00,1.3728,1.37318,1.3708,1.37156,4581,1.3717,155
2022-09-29 15:00:00,1.37154,1.37231,1.36849,1.36964,4343,1.3704,156
2022-09-29 15:15:00,1.36961,1.37164,1.3693,1.37116,4114,1.3707,157
2022-09-29 15:30:00,1.37111,1.3714,1.3689,1.36948,4054,1.3698,158
2022-09-29 15:45:00,1.36946,1.37016,1.3685,1.37003,3484,1.3693,159
2022-09-29 16:00:00,1.37,1.37016,1.3678,1.36848,3385,1.369,160
2022-09-29 16:15:00,1.36849,1.37122,1.3681,1.37093,3141,1.3701,161
2022-09-29 16:30:00,1.37095,1.37121,1.3696,1.3696,3002,1.3705,162
2022-09-29 16:45:00,1.3699,1.37061,1.3694,1.37023,1823,1.3701,163
2022-09-29 17:15:00,1.37123,1.37149,1.3711,1.3714,78,1.3714,164
2022-09-29 17:30:00,1.37141,1.37204,1.3703,1.37171,2844,1.3711,165
2022-09-29 17:45:00,1.37166,1.37356,1.3715,1.37305,2608,1.3725,166
2022-09-29 18:00:00,1.37305,1.37347,1.3717,1.3719,2395,1.3725,167
2022-09-29 18:15:00,1.37225,1.37367,1.3719,1.37245,2735,1.373,168
2022-09-29 18:30:00,1.37249,1.3725,1.3702,1.37117,2736,1.3713,169
2022-09-29 18:45:00,1.37124,1.37195,1.3704,1.37122,2794,1.3712,170
2022-09-29 19:00:00,1.37123,1.37141,1.3698,1.3702,3085,1.3706,171
2022-09-29 19:15:00,1.37015,1.37057,1.3694,1.3702,2938,1.3701,172
2022-09-29 19:30:00,1.37019,1.37045,1.3687,1.36967,3227,1.3696,173
2022-09-29 19:45:00,1.36962,1.3701,1.369,1.36957,2869,1.3696,174
2022-09-29 20:00:00,1.36953,1.36983,1.369,1.36944,1613,1.3695,175
2022-09-29 20:15:00,1.36947,1.36984,1.3691,1.3692,927,1.3696,176
2022-09-29 20:30:00,1.36927,1.3693,1.3682,1.36871,742,1.3689,177
2022-09-29 20:45:00,1.36872,1.36912,1.36189,1.36673,1076,1.3686,178
2022-09-29 21:00:00,1.36666,1.3683,1.36657,1.3679,273,1.3676,179
2022-09-29 21:15:00,1.36801,1.3682,1.36767,1.3679,189,1.368,180
2022-09-29 21:30:00,1.36811,1.36815,1.3678,1.36788,272,1.3679,181
2022-09-29 21:45:00,1.36786,1.368,1.3677,1.36791,215,1.3679,182
2022-09-29 22:00:00,1.36837,1.36844,1.36614,1.36706,1133,1.3673,183
2022-09-29 22:15:00,1.3671,1.36746,1.3664,1.36744,1703,1.367,184
2022-09-29 22:30:00,1.36739,1.36779,1.3671,1.36773,1035,1.3675,185
2022-09-29 22:45:00,1.3677,1.36819,1.3675,1.36811,1090,1.3678,186
2022-09-29 23:00:00,1.3681,1.36828,1.3675,1.36804,1293,1.368,187
2022-09-29 23:15:00,1.36805,1.36838,1.3673,1.36764,1107,1.368,188
2022-09-29 23:30:00,1.36759,1.36769,1.3665,1.36697,1674,1.3672,189
2022-09-29 23:45:00,1.367,1.3676,1.3668,1.36748,1684,1.3673,190
2022-09-30 00:00:00,1.36748,1.36815,1.3672,1.36809,2435,1.3678,191
2022-09-30 00:15:00,1.36811,1.36852,1.3676,1.36832,2034,1.3682,192
2022-09-30 00:30:00,1.36831,1.36906,1.3677,1.36865,2336,1.3685,193
2022-09-30 00:45:00,1.36867,1.36894,1.3674,1.36776,2555,1.3684,194
2022-09-30 01:00:00,1.36777,1.36884,1.3674,1.36803,2709,1.3683,195
2022-09-30 01:15:00,1.36808,1.36912,1.3678,1.369,2395,1.3686,196
2022-09-30 01:30:00,1.36906,1.36922,1.368,1.36859,2919,1.3686,197
2022-09-30 01:45:00,1.36858,1.36944,1.3682,1.36933,2362,1.3688,198
2022-09-30 02:00:00,1.36932,1.36983,1.3685,1.36931,2190,1.3691,199
2022-09-30 02:15:00,1.36938,1.37167,1.3691,1.37082,2788,1.3708,200
2022-09-30 02:30:00,1.37083,1.3709,1.3698,1.37017,2275,1.3704,201
2022-09-30 02:45:00,1.37016,1.37029,1.369,1.37001,2257,1.3696,202
2022-09-30 03:00:00,1.36998,1.37088,1.3695,1.3704,2355,1.3702,203
2022-09-30 03:15:00,1.37047,1.37104,1.3702,1.37083,1861,1.3707,204
2022-09-30 03:30:00,1.37085,1.37115,1.3703,1.37075,1738,1.3707,205
2022-09-30 03:45:00,1.37076,1.37169,1.3704,1.37144,1774,1.3712,206
2022-09-30 04:00:00,1.3712,1.37242,1.371,1.3717,1851,1.3718,207
2022-09-30 04:15:00,1.37168,1.3722,1.3714,1.37204,1545,1.3719,208
2022-09-30 04:30:00,1.37207,1.3721,1.371,1.37117,1540,1.3717,209
2022-09-30 04:45:00,1.37124,1.37181,1.371,1.37178,1598,1.3715,210
2022-09-30 05:00:00,1.3718,1.37188,1.3704,1.37116,1835,1.3711,211
2022-09-30 05:15:00,1.37117,1.37117,1.37,1.37025,1797,1.3705,212
2022-09-30 05:30:00,1.37028,1.37047,1.3696,1.37018,1865,1.3702,213
2022-09-30 05:45:00,1.37017,1.37041,1.3694,1.36996,2137,1.37,214
2022-09-30 06:00:00,1.36997,1.36997,1.3687,1.36969,3138,1.3692,215
2022-09-30 06:15:00,1.36973,1.3707,1.3693,1.37006,2817,1.3701,216
2022-09-30 06:30:00,1.37005,1.37172,1.3698,1.37161,3022,1.3707,217
2022-09-30 06:45:00,1.37159,1.37168,1.3699,1.37044,2932,1.3708,218
2022-09-30 07:00:00,1.37041,1.37045,1.3671,1.36767,3510,1.3685,219
2022-09-30 07:15:00,1.3677,1.36876,1.3668,1.36839,3944,1.3678,220
2022-09-30 07:30:00,1.36845,1.36976,1.368,1.36867,3702,1.3689,221
2022-09-30 07:45:00,1.3686,1.36904,1.3668,1.36709,3192,1.3679,222
2022-09-30 08:00:00,1.36694,1.36761,1.366,1.36706,3605,1.3668,223
2022-09-30 08:15:00,1.36716,1.3672,1.3658,1.36689,3259,1.3665,224
2022-09-30 08:30:00,1.36688,1.36726,1.366,1.36688,3525,1.3668,225
2022-09-30 08:45:00,1.36686,1.36702,1.3656,1.36676,3108,1.3665,226
2022-09-30 09:00:00,1.36656,1.36839,1.36648,1.36818,3112,1.3677,227
2022-09-30 09:15:00,1.36817,1.36864,1.3676,1.36846,3010,1.3682,228
2022-09-30 09:30:00,1.36848,1.36975,1.3681,1.36943,2669,1.369,229
2022-09-30 09:45:00,1.36942,1.36965,1.36853,1.36943,2613,1.3692,230
2022-09-30 10:00:00,1.36945,1.3696,1.3682,1.36936,2841,1.3689,231
2022-09-30 10:15:00,1.36937,1.37141,1.3689,1.37133,3086,1.3703,232
2022-09-30 10:30:00,1.37132,1.37148,1.3695,1.37035,2886,1.3707,233
2022-09-30 10:45:00,1.37042,1.37189,1.3702,1.37118,3286,1.3713,234
2022-09-30 11:00:00,1.37114,1.37255,1.3706,1.37197,3043,1.3716,235
2022-09-30 11:15:00,1.37202,1.37276,1.3714,1.37175,3100,1.3722,236
2022-09-30 11:30:00,1.37179,1.37399,1.3715,1.37345,3105,1.3731,237
2022-09-30 11:45:00,1.37356,1.37472,1.3733,1.37365,2936,1.3743,238
2022-09-30 12:00:00,1.37373,1.37493,1.3728,1.37461,3368,1.3741,239
2022-09-30 12:15:00,1.37467,1.3748,1.36885,1.37192,3805,1.3738,240
2022-09-30 12:30:00,1.37187,1.37512,1.369,1.37216,4262,1.3734,241
2022-09-30 12:45:00,1.37213,1.37319,1.37165,1.37271,3677,1.3725,242
2022-09-30 13:00:00,1.37262,1.37444,1.3717,1.3728,3712,1.3734,243
2022-09-30 13:15:00,1.37284,1.37406,1.3724,1.37316,3836,1.3732,244
2022-09-30 13:30:00,1.3731,1.37367,1.3714,1.37238,4862,1.3726,245
2022-09-30 13:45:00,1.3724,1.37323,1.36956,1.36959,4516,1.3717,246
2022-09-30 14:00:00,1.36962,1.37163,1.36886,1.3713,4669,1.3701,247
2022-09-30 14:15:00,1.3713,1.37288,1.3711,1.37136,4235,1.3722,248
2022-09-30 14:30:00,1.37137,1.37183,1.3686,1.37029,4011,1.3701,249
2022-09-30 14:45:00,1.37028,1.37442,1.36927,1.37434,4297,1.3714,250
2022-09-30 15:00:00,1.37433,1.37455,1.3713,1.37169,3735,1.3728,251
2022-09-30 15:15:00,1.37166,1.37303,1.3711,1.37298,3405,1.372,252
2022-09-30 15:30:00,1.373,1.37416,1.3722,1.37408,3311,1.3731,253
2022-09-30 15:45:00,1.37407,1.3755,1.3737,1.37517,2892,1.3747,254
2022-09-30 16:00:00,1.37523,1.37606,1.375,1.37534,2828,1.3756,255
2022-09-30 16:15:00,1.37538,1.37754,1.375,1.37703,3095,1.3765,256
2022-09-30 16:30:00,1.37705,1.37723,1.3761,1.37699,2938,1.3768,257
2022-09-30 16:45:00,1.37709,1.37843,1.3767,1.3784,2075,1.3776,258
2022-09-30 17:15:00,1.37876,1.37938,1.3785,1.37932,2038,1.3791,259
2022-09-30 17:30:00,1.3793,1.38019,1.3787,1.38018,2462,1.3797,260
2022-09-30 17:45:00,1.38018,1.38094,1.3795,1.38051,2530,1.3802,261
2022-09-30 18:00:00,1.38044,1.38057,1.3791,1.37939,3106,1.38,262
2022-09-30 18:15:00,1.37938,1.37951,1.3786,1.37913,2512,1.379,263
2022-09-30 18:30:00,1.37909,1.38133,1.3784,1.38092,2655,1.3795,264
2022-09-30 18:45:00,1.3806,1.38158,1.3801,1.38155,3153,1.3809,265
2022-09-30 19:00:00,1.38154,1.38188,1.3805,1.38174,3123,1.3812,266
2022-09-30 19:15:00,1.38174,1.38266,1.3813,1.38153,3149,1.3821,267
2022-09-30 19:30:00,1.38152,1.38306,1.3813,1.38206,3246,1.3822,268
2022-09-30 19:45:00,1.38208,1.3825,1.38099,1.38104,3226,1.382,269
2022-09-30 20:00:00,1.38106,1.38129,1.3802,1.3806,1720,1.3809,270
2022-09-30 20:15:00,1.3809,1.38157,1.3798,1.3813,1527,1.3806,271
2022-09-30 20:30:00,1.38151,1.38323,1.3812,1.38295,1028,1.3824,272
2022-09-30 20:45:00,1.383,1.38378,1.37511,1.3753,1416,1.3829,273
2022-09-30 21:00:00,1.37492,1.3756,1.37492,1.3756,3,1.3752,274
2022-10-02 19:00:00,1.37797,1.38018,1.37797,1.38018,6,1.3791,275
2022-10-02 19:30:00,1.38036,1.38036,1.37847,1.37847,2,1.3795,276
2022-10-02 19:45:00,1.38036,1.38036,1.38022,1.38022,2,1.3803,277
2022-10-02 20:00:00,1.38094,1.38096,1.38036,1.38094,10,1.3808,278
2022-10-02 20:15:00,1.38036,1.38096,1.38036,1.38096,5,1.3807,279
2022-10-02 20:30:00,1.38085,1.38097,1.38036,1.38085,18,1.3809,280
2022-10-02 20:45:00,1.38097,1.38097,1.38018,1.38018,23,1.3808,281
2022-10-02 21:00:00,1.38097,1.38131,1.38033,1.38071,61,1.3809,282
2022-10-02 21:15:00,1.38071,1.38105,1.38061,1.38097,76,1.3809,283
2022-10-02 21:30:00,1.38122,1.3816,1.38084,1.38159,199,1.3811,284
2022-10-02 21:45:00,1.38162,1.38162,1.38048,1.3805,105,1.3813,285
2022-10-02 22:00:00,1.38123,1.38264,1.37865,1.37879,1289,1.3804,286
2022-10-02 22:15:00,1.37881,1.3789,1.3779,1.378,915,1.3782,287
2022-10-02 22:30:00,1.37801,1.37821,1.37776,1.37788,717,1.378,288
2022-10-02 22:45:00,1.37794,1.37898,1.37777,1.37896,590,1.3782,289
2022-10-02 23:00:00,1.37895,1.37936,1.37859,1.37871,773,1.379,290
2022-10-02 23:15:00,1.3787,1.37888,1.37813,1.37827,1022,1.3784,291
2022-10-02 23:30:00,1.37829,1.37843,1.3775,1.37785,1053,1.378,292
2022-10-02 23:45:00,1.37785,1.37919,1.3776,1.37831,1195,1.3784,293
2022-10-03 00:00:00,1.37832,1.38051,1.3781,1.38002,1543,1.3799,294
2022-10-03 00:15:00,1.38001,1.38015,1.3791,1.37953,2005,1.3797,295
2022-10-03 00:30:00,1.37957,1.38037,1.3793,1.37982,2076,1.3799,296
2022-10-03 00:45:00,1.37983,1.38008,1.3793,1.37962,2117,1.3798,297
2022-10-03 01:00:00,1.3796,1.3796,1.3772,1.37755,2309,1.3784,298
2022-10-03 01:15:00,1.37755,1.37827,1.3768,1.37703,2328,1.3777,299
2022-10-03 01:30:00,1.37702,1.37716,1.3754,1.37549,2357,1.3763,300
2022-10-03 01:45:00,1.37549,1.37565,1.3735,1.3735,2361,1.3744,301
2022-10-03 02:00:00,1.37359,1.37463,1.3734,1.3741,1917,1.3742,302
2022-10-03 02:15:00,1.37435,1.37558,1.374,1.37509,1937,1.3749,303
2022-10-03 02:30:00,1.3751,1.37533,1.3745,1.37476,1689,1.3749,304
2022-10-03 02:45:00,1.3748,1.37596,1.374,1.37593,1666,1.3748,305
2022-10-03 03:00:00,1.37592,1.37632,1.3754,1.37587,1840,1.376,306
2022-10-03 03:15:00,1.37586,1.3759,1.3751,1.37571,1678,1.3755,307
2022-10-03 03:30:00,1.37571,1.37611,1.3752,1.37577,1776,1.3758,308
2022-10-03 03:45:00,1.37577,1.37647,1.3756,1.37624,1652,1.3761,309
2022-10-03 04:00:00,1.37631,1.37751,1.3761,1.377,2098,1.3769,310
2022-10-03 04:15:00,1.37703,1.37732,1.376,1.3765,2105,1.3766,311
2022-10-03 04:30:00,1.37649,1.37778,1.3762,1.37715,1748,1.3771,312
2022-10-03 04:45:00,1.37712,1.37754,1.3767,1.37706,1226,1.3772,313
2022-10-03 05:00:00,1.37708,1.37765,1.3767,1.37725,1881,1.3773,314
2022-10-03 05:15:00,1.37727,1.3777,1.3764,1.37656,1619,1.3772,315
2022-10-03 05:30:00,1.37664,1.37665,1.375,1.37531,1827,1.3759,316
2022-10-03 05:45:00,1.37532,1.37554,1.37299,1.37413,3548,1.3741,317
2022-10-03 06:00:00,1.37412,1.37478,1.37378,1.3743,3358,1.3743,318
2022-10-03 06:15:00,1.37426,1.37641,1.3741,1.3764,2571,1.3754,319
2022-10-03 06:30:00,1.37641,1.37816,1.3761,1.37802,2832,1.3769,320
2022-10-03 06:45:00,1.37804,1.37859,1.3765,1.37662,3101,1.3777,321
2022-10-03 07:00:00,1.37663,1.37791,1.3747,1.37654,4102,1.3764,322
2022-10-03 07:15:00,1.37653,1.377,1.3743,1.37517,3758,1.3753,323
2022-10-03 07:30:00,1.37518,1.37605,1.3745,1.37578,3408,1.3754,324
2022-10-03 07:45:00,1.37583,1.37583,1.3745,1.37516,3084,1.3751,325
