t,Open,High,Low,Close,Volume,Volume_Weighted,Index
2022-10-24 13:30:00,168.271,168.5,168.23,168.362,3400,168.3571,54
2022-10-24 13:45:00,168.351,168.744,168.272,168.566,2971,168.5679,55
2022-10-24 14:00:00,168.586,168.616,168.21,168.26,3509,168.4002,56
2022-10-24 14:15:00,168.28,168.316,168.01,168.198,3484,168.1616,57
2022-10-24 14:30:00,168.204,168.379,168.124,168.302,3350,168.2694,58
2022-10-24 14:45:00,168.294,168.442,168.144,168.309,3577,168.305,59
2022-10-24 15:00:00,168.305,168.443,168.079,168.156,3252,168.215,60
2022-10-24 15:15:00,168.171,168.237,168.029,168.104,3351,168.1422,61
2022-10-24 15:30:00,168.101,168.125,167.8,167.85,3278,167.9952,62
2022-10-24 15:45:00,167.858,168.061,167.816,167.989,3415,167.9475,63
2022-10-24 16:00:00,167.987,168.058,167.89,167.903,3376,167.9638,64
2022-10-24 16:15:00,167.905,167.984,167.84,167.858,3110,167.9364,65
2022-10-24 16:30:00,167.86,167.884,167.57,167.709,3225,167.7371,66
2022-10-24 16:45:00,167.7,167.946,167.65,167.945,2940,167.822,67
2022-10-24 17:00:00,167.944,168.002,167.82,167.993,2584,167.9182,68
2022-10-24 17:15:00,167.991,168.041,167.92,167.998,2628,167.9909,69
2022-10-24 17:30:00,167.999,168.039,167.92,168.025,2311,167.9928,70
2022-10-24 17:45:00,168.027,168.055,167.889,168.02,2501,167.9764,71
2022-10-24 18:00:00,168.027,168.141,168.0,168.081,3042,168.0752,72
2022-10-24 18:15:00,168.083,168.195,168.05,168.134,2661,168.1301,73
2022-10-24 18:30:00,168.127,168.135,168.01,168.066,2257,168.0714,74
2022-10-24 18:45:00,168.072,168.139,167.84,167.865,2545,168.0331,75
2022-10-24 19:00:00,167.869,168.083,167.84,168.079,2589,167.983,76
2022-10-24 19:15:00,168.078,168.15291,168.05,168.11,2333,168.1117,77
2022-10-24 19:30:00,168.12,168.126,167.95,167.984,2306,168.0257,78
2022-10-24 19:45:00,167.983,168.035,167.92,168.03,2016,167.9806,79
2022-10-24 20:00:00,168.019,168.142,167.97,168.136,2581,168.0561,80
2022-10-24 20:15:00,168.138,168.18,168.1,168.139,2427,168.1427,81
2022-10-24 20:30:00,168.143,168.183,168.08,168.118,885,168.1337,82
2022-10-24 20:45:00,168.091,168.142,167.945,167.985,881,168.0918,83
2022-10-24 21:00:00,167.985,168.04,167.815,167.99,174,167.936,84
2022-10-24 21:15:00,168.0,168.09,167.89,168.06,184,168.0243,85
2022-10-24 21:30:00,168.07,168.16,168.002,168.086,326,168.0637,86
2022-10-24 21:45:00,168.107,168.146,168.029,168.083,334,168.1079,87
2022-10-24 22:00:00,168.087,168.167,168.002,168.112,1326,168.0849,88
2022-10-24 22:15:00,168.108,168.234,168.029,168.155,2544,168.1457,89
2022-10-24 22:30:00,168.181,168.217,168.107,168.184,1665,168.1744,90
2022-10-24 22:45:00,168.186,168.375,168.155,168.36,1668,168.2726,91
2022-10-24 23:00:00,168.362,168.366,168.237,168.302,1819,168.308,92
2022-10-24 23:15:00,168.303,168.385,168.246,168.333,1811,168.3271,93
2022-10-24 23:30:00,168.34,168.344,168.208,168.306,1725,168.2871,94
2022-10-24 23:45:00,168.27,168.388,168.235,168.322,1685,168.3357,95
2022-10-25 00:00:00,168.33,168.332,167.927,168.244,2778,168.2072,96
2022-10-25 00:15:00,168.246,168.455,168.19,168.385,2458,168.3033,97
2022-10-25 00:30:00,168.385,168.496,168.351,168.423,2731,168.4371,98
2022-10-25 00:45:00,168.427,168.685,168.37,168.582,3001,168.5557,99
2022-10-25 01:00:00,168.583,168.613,168.433,168.46,3054,168.5177,100
2022-10-25 01:15:00,168.491,168.50076,168.253,168.367,3245,168.3761,101
2022-10-25 01:30:00,168.398,168.498,168.305,168.474,3374,168.3956,102
2022-10-25 01:45:00,168.477,168.674,168.401,168.551,3302,168.5622,103
2022-10-25 02:00:00,168.553,168.60624,168.444,168.464,3350,168.5225,104
2022-10-25 02:15:00,168.489,168.515,168.351,168.396,2828,168.4377,105
2022-10-25 02:30:00,168.37,168.408,168.227,168.291,2836,168.3062,106
2022-10-25 02:45:00,168.259,168.381,168.239,168.325,2821,168.2996,107
2022-10-25 03:00:00,168.299,168.368,168.139,168.174,2895,168.2886,108
2022-10-25 03:15:00,168.159,168.355,168.07,168.255,2850,168.1873,109
2022-10-25 03:30:00,168.292,168.359,168.19,168.271,2488,168.2638,110
2022-10-25 03:45:00,168.245,168.285,168.163,168.183,2541,168.2149,111
2022-10-25 04:00:00,168.213,168.229,168.097,168.19,2475,168.1709,112
2022-10-25 04:15:00,168.183,168.225,168.101,168.168,2542,168.1554,113
2022-10-25 04:30:00,168.162,168.21402,168.1,168.171,2529,168.1623,114
2022-10-25 04:45:00,168.169,168.23,168.107,168.22,2346,168.1601,115
2022-10-25 05:00:00,168.227,168.302,168.147,168.214,2510,168.2293,116
2022-10-25 05:15:00,168.205,168.221,168.102,168.115,2713,168.1602,117
2022-10-25 05:30:00,168.116,168.175,167.96,167.986,2781,168.1002,118
2022-10-25 05:45:00,167.985,168.077,167.863,167.924,2615,167.9727,119
2022-10-25 06:00:00,167.885,168.036,167.815,167.93,2815,167.9469,120
2022-10-25 06:15:00,167.907,168.109,167.891,168.04,2914,167.9962,121
2022-10-25 06:30:00,168.072,168.115,167.81,167.871,3168,168.0303,122
2022-10-25 06:45:00,167.866,168.172,167.84,168.17,2914,167.9885,123
2022-10-25 07:00:00,168.176,168.304,167.95,167.97,3148,168.126,124
2022-10-25 07:15:00,167.98,168.206,167.977,168.159,3111,168.0925,125
2022-10-25 07:30:00,168.145,168.359,168.1,168.325,2979,168.2462,126
2022-10-25 07:45:00,168.336,168.339,168.17,168.189,2879,168.2476,127
2022-10-25 08:00:00,168.19,168.555,168.133,168.448,3020,168.3555,128
2022-10-25 08:15:00,168.45,168.475,168.32,168.43,2956,168.4113,129
2022-10-25 08:30:00,168.44,168.70083,168.399,168.629,3072,168.5848,130
2022-10-25 08:45:00,168.63,168.681,168.471,168.506,3074,168.5592,131
2022-10-25 09:00:00,168.517,168.705,168.47,168.573,2770,168.5862,132
2022-10-25 09:15:00,168.566,168.677,168.53,168.65,2816,168.6062,133
2022-10-25 09:30:00,168.64,168.841,168.6,168.721,2830,168.7325,134
2022-10-25 09:45:00,168.705,168.719,168.41,168.591,2838,168.5239,135
2022-10-25 10:00:00,168.575,168.705,168.46,168.663,2952,168.596,136
2022-10-25 10:15:00,168.664,168.802,168.55,168.668,2694,168.72,137
2022-10-25 10:30:00,168.665,168.919,168.63,168.85,2407,168.7586,138
2022-10-25 10:45:00,168.862,168.902,168.58,168.759,2298,168.7658,139
2022-10-25 11:00:00,168.769,168.814,168.62,168.654,2581,168.7087,140
2022-10-25 11:15:00,168.64,168.693,168.45,168.634,2824,168.5614,141
2022-10-25 11:30:00,168.61,168.661,168.45,168.514,2641,168.5536,142
2022-10-25 11:45:00,168.512,168.618,168.39,168.446,2866,168.5264,143
2022-10-25 12:00:00,168.445,168.528,168.36,168.48,2918,168.4477,144
2022-10-25 12:15:00,168.506,168.629,168.322,168.613,2725,168.5177,145
2022-10-25 12:30:00,168.615,168.781,168.53,168.769,2631,168.662,146
2022-10-25 12:45:00,168.765,169.078,168.75,169.049,2836,168.9348,147
2022-10-25 13:00:00,169.061,169.393,169.03,169.381,3238,169.2281,148
2022-10-25 13:15:00,169.38,169.57,169.134,169.187,3322,169.3948,149
2022-10-25 13:30:00,169.186,169.642,169.103,169.616,3588,169.3959,150
2022-10-25 13:45:00,169.607,169.93,169.568,169.726,3516,169.7398,151
2022-10-25 14:00:00,169.728,169.933,169.526,169.66,3575,169.6738,152
2022-10-25 14:15:00,169.657,169.71,169.535,169.678,3341,169.6297,153
2022-10-25 14:30:00,169.683,169.886,169.57,169.756,3150,169.7411,154
2022-10-25 14:45:00,169.757,169.872,169.21,169.368,3314,169.4677,155
2022-10-25 15:00:00,169.386,169.542,169.34,169.402,3373,169.4377,156
2022-10-25 15:15:00,169.426,169.747,169.4,169.614,3218,169.5848,157
2022-10-25 15:30:00,169.607,169.66,169.49,169.581,3250,169.5763,158
2022-10-25 15:45:00,169.57,169.687,169.50791,169.551,3187,169.5928,159
2022-10-25 16:00:00,169.551,169.69,169.45,169.682,3049,169.5798,160
2022-10-25 16:15:00,169.678,169.789,169.63,169.73,3308,169.7175,161
2022-10-25 16:30:00,169.73,169.909,169.69,169.885,3057,169.8083,162
2022-10-25 16:45:00,169.874,169.908,169.72749,169.782,3322,169.8119,163
2022-10-25 17:00:00,169.767,169.864,169.74,169.809,3414,169.8032,164
2022-10-25 17:15:00,169.8,169.841,169.72,169.785,3034,169.7864,165
2022-10-25 17:30:00,169.775,169.807,169.69,169.739,3027,169.7583,166
2022-10-25 17:45:00,169.74,169.833,169.7,169.828,2854,169.7541,167
2022-10-25 18:00:00,169.807,169.866,169.78,169.81,2923,169.8278,168
2022-10-25 18:15:00,169.836,169.841,169.67,169.773,2559,169.7614,169
2022-10-25 18:30:00,169.773,169.774,169.61,169.61,2776,169.6941,170
2022-10-25 18:45:00,169.642,169.792,169.57,169.723,2589,169.6658,171
2022-10-25 19:00:00,169.725,169.776,169.65,169.748,2749,169.7225,172
2022-10-25 19:15:00,169.751,169.759,169.56,169.63,2470,169.6555,173
2022-10-25 19:30:00,169.627,169.663,169.52,169.602,2434,169.6016,174
2022-10-25 19:45:00,169.607,169.69,169.55,169.671,2673,169.6168,175
2022-10-25 20:00:00,169.673,169.714,169.63,169.695,2355,169.6778,176
2022-10-25 20:15:00,169.696,169.715,169.63,169.704,1522,169.681,177
2022-10-25 20:30:00,169.702,169.778,169.68,169.73,1353,169.7299,178
2022-10-25 20:45:00,169.746,169.804,169.61,169.65,1595,169.7358,179
2022-10-25 21:00:00,169.613,169.87,169.52293,169.68,170,169.7207,180
2022-10-25 21:15:00,169.7,169.822,169.337,169.78,293,169.7616,181
2022-10-25 21:30:00,169.81,169.82,169.72086,169.766,3625,169.7686,182
2022-10-25 21:45:00,169.765,169.88,169.72,169.846,3031,169.7727,183
2022-10-25 22:00:00,169.839,169.954,169.688,169.704,2208,169.8093,184
2022-10-25 22:15:00,169.697,169.832,169.678,169.76,2812,169.7472,185
2022-10-25 22:30:00,169.762,169.8,169.666,169.714,2618,169.7281,186
2022-10-25 22:45:00,169.714,169.774,169.66,169.681,2381,169.7097,187
2022-10-25 23:00:00,169.682,169.711,169.553,169.599,2718,169.6316,188
2022-10-25 23:15:00,169.59,169.745,169.548,169.622,2072,169.6488,189
2022-10-25 23:30:00,169.624,169.626,169.495,169.578,1817,169.5748,190
2022-10-25 23:45:00,169.574,169.62,169.522,169.553,2136,169.5858,191
2022-10-26 00:00:00,169.552,169.615,169.41,169.444,3096,169.5082,192
2022-10-26 00:15:00,169.472,169.55644,169.375,169.519,3300,169.4519,193
2022-10-26 00:30:00,169.52,169.595,169.431,169.557,3899,169.5152,194
2022-10-26 00:45:00,169.557,169.566,169.366,169.412,3656,169.4727,195
2022-10-26 01:00:00,169.437,169.532,169.35,169.418,3389,169.452,196
2022-10-26 01:15:00,169.453,169.677,169.414,169.582,3648,169.5536,197
2022-10-26 01:30:00,169.59,169.74,169.582,169.615,3479,169.6584,198
2022-10-26 01:45:00,169.669,169.762,169.592,169.677,3200,169.6931,199
2022-10-26 02:00:00,169.676,169.866,169.629,169.795,2929,169.7592,200
2022-10-26 02:15:00,169.793,169.874,169.741,169.837,2845,169.8249,201
2022-10-26 02:30:00,169.835,169.922,169.701,169.892,2620,169.7978,202
2022-10-26 02:45:00,169.92,169.972,169.788,169.835,2678,169.8802,203
2022-10-26 03:00:00,169.836,169.936,169.794,169.872,2950,169.8583,204
2022-10-26 03:15:00,169.874,169.955,169.841,169.916,2983,169.9022,205
2022-10-26 03:30:00,169.864,169.922,169.675,169.713,2024,169.7921,206
2022-10-26 03:45:00,169.744,169.85,169.71,169.816,2803,169.7825,207
2022-10-26 04:00:00,169.815,169.917,169.744,169.761,2432,169.8374,208
2022-10-26 04:15:00,169.779,169.793,169.598,169.683,2278,169.6955,209
2022-10-26 04:30:00,169.656,169.737,169.567,169.72,2674,169.6605,210
2022-10-26 04:45:00,169.696,169.79927,169.687,169.764,2267,169.7511,211
2022-10-26 05:00:00,169.755,169.836,169.663,169.698,2815,169.7756,212
2022-10-26 05:15:00,169.697,169.785,169.658,169.716,2497,169.7196,213
2022-10-26 05:30:00,169.714,169.791,169.65,169.767,3125,169.731,214
2022-10-26 05:45:00,169.734,169.815,169.641,169.663,3116,169.7243,215
2022-10-26 06:00:00,169.63,169.862,169.597,169.655,3544,169.7211,216
2022-10-26 06:15:00,169.66,169.757,169.583,169.713,3045,169.6724,217
2022-10-26 06:30:00,169.741,169.839,169.68,169.798,3127,169.7584,218
2022-10-26 06:45:00,169.787,169.802,169.63,169.676,3508,169.7052,219
2022-10-26 07:00:00,169.685,169.756,169.309,169.538,3782,169.4708,220
2022-10-26 07:15:00,169.539,170.396,169.51,170.221,3621,169.9465,221
2022-10-26 07:30:00,170.209,170.402,170.074,170.317,3407,170.2205,222
2022-10-26 07:45:00,170.306,170.361,170.118,170.222,3410,170.2366,223
2022-10-26 08:00:00,170.224,170.289,169.963,170.141,3534,170.1113,224
2022-10-26 08:15:00,170.138,170.328,169.96,170.229,3470,170.172,225
2022-10-26 08:30:00,170.196,170.496,170.184,170.325,3577,170.3443,226
2022-10-26 08:45:00,170.343,170.6,170.291,170.508,3570,170.395,227
2022-10-26 09:00:00,170.515,170.575,170.31,170.404,3337,170.4265,228
2022-10-26 09:15:00,170.404,170.486,170.24,170.259,3278,170.362,229
2022-10-26 09:30:00,170.262,170.326,170.105,170.237,3427,170.2297,230
2022-10-26 09:45:00,170.229,170.397,170.149,170.26,3455,170.2734,231
2022-10-26 10:00:00,170.263,170.541,170.2,170.256,3500,170.3461,232
2022-10-26 10:15:00,170.261,170.276,170.08,170.156,3111,170.191,233
2022-10-26 10:30:00,170.153,170.239,170.06,170.091,3297,170.1415,234
2022-10-26 10:45:00,170.098,170.32,170.07,170.151,3329,170.19,235
2022-10-26 11:00:00,170.141,170.246,170.07,170.118,2890,170.1704,236
2022-10-26 11:15:00,170.12,170.196,170.02,170.098,3192,170.1286,237
2022-10-26 11:30:00,170.085,170.305,169.943,170.248,3014,170.0993,238
2022-10-26 11:45:00,170.249,170.285,170.05,170.094,2908,170.1674,239
2022-10-26 12:00:00,170.077,170.152,169.94,170.095,2922,170.036,240
2022-10-26 12:15:00,170.094,170.157,170.0,170.082,2976,170.1039,241
2022-10-26 12:30:00,170.071,170.314,170.01,170.278,3154,170.1891,242
2022-10-26 12:45:00,170.265,170.276,170.04,170.175,3153,170.1425,243
2022-10-26 13:00:00,170.172,170.239,170.05,170.1,3066,170.1304,244
2022-10-26 13:15:00,170.085,170.15,169.984,169.998,3012,170.0638,245
2022-10-26 13:30:00,170.0,170.158,169.958,170.084,3019,170.0783,246
2022-10-26 13:45:00,170.079,170.116,169.869,169.88,3107,170.0032,247
2022-10-26 14:00:00,169.882,169.926,169.608,169.717,830,169.7912,248
2022-10-26 14:15:00,169.748,169.759,169.574,169.645,1047,169.6552,249
2022-10-26 14:30:00,169.635,169.866,169.55,169.816,3247,169.705,250
2022-10-26 14:45:00,169.805,170.217,169.8,170.098,3086,170.0394,251
2022-10-26 15:00:00,170.124,170.154,169.935,170.064,3203,170.0374,252
2022-10-26 15:15:00,170.064,170.234,169.95,170.04,3200,170.1082,253
2022-10-26 15:30:00,170.051,170.246,169.994,170.079,2516,170.112,254
2022-10-26 15:45:00,170.065,170.19,169.93,170.145,3151,170.0496,255
2022-10-26 16:00:00,170.122,170.209,170.01,170.108,2942,170.1092,256
2022-10-26 16:15:00,170.104,170.305,170.09,170.157,2885,170.1896,257
2022-10-26 16:30:00,170.144,170.197,170.0,170.126,2839,170.104,258
2022-10-26 16:45:00,170.14,170.147,169.91,170.008,2888,170.031,259
2022-10-26 17:00:00,170.008,170.118,169.94,169.98,3128,170.0411,260
2022-10-26 17:15:00,169.982,169.989,169.83,169.921,3144,169.9227,261
2022-10-26 17:30:00,169.923,169.971,169.81,169.914,3308,169.8955,262
2022-10-26 17:45:00,169.913,169.979,169.84,169.951,3002,169.9227,263
2022-10-26 18:00:00,169.95,170.131,169.94,170.103,2586,170.0549,264
2022-10-26 18:15:00,170.104,170.21,170.06,170.11,2679,170.1329,265
2022-10-26 18:30:00,170.102,170.172,170.04,170.059,2698,170.1217,266
2022-10-26 18:45:00,170.051,170.107,169.89,170.017,2794,170.0148,267
2022-10-26 19:00:00,170.013,170.101,169.96,170.09,2673,170.0475,268
2022-10-26 19:15:00,170.093,170.18969,170.04,170.13,2327,170.1138,269
2022-10-26 19:30:00,170.121,170.152,170.07,170.143,2289,170.1163,270
2022-10-26 19:45:00,170.14,170.197,170.09,170.138,2618,170.1605,271
2022-10-26 20:00:00,170.132,170.22108,170.1,170.167,2896,170.1655,272
2022-10-26 20:15:00,170.169,170.207,170.1,170.143,2129,170.1614,273
2022-10-26 20:30:00,170.147,170.195,170.11,170.167,1468,170.1515,274
2022-10-26 20:45:00,170.143,170.276,170.137,170.16,1732,170.1969,275
2022-10-26 21:00:00,170.4,170.4,169.831,170.177,220,170.0752,276
2022-10-26 21:15:00,170.175,170.22,170.026,170.071,774,170.1578,277
2022-10-26 21:30:00,170.13,170.208,169.85,170.163,1186,170.1492,278
2022-10-26 21:45:00,170.164,170.20884,170.05,170.139,1679,170.1336,279
2022-10-26 22:00:00,170.114,170.197,169.887,170.031,3692,170.0951,280
2022-10-26 22:15:00,169.994,170.127,169.919,169.998,3821,170.0059,281
2022-10-26 22:30:00,169.99,170.015,169.921,169.931,2989,169.9687,282
2022-10-26 22:45:00,169.937,170.016,169.92,169.99,2615,169.9789,283
2022-10-26 23:00:00,169.998,170.188,169.98,170.143,2853,170.0771,284
2022-10-26 23:15:00,170.154,170.251,170.04,170.075,2705,170.1539,285
2022-10-26 23:30:00,170.075,170.137,169.914,170.022,2778,170.0186,286
2022-10-26 23:45:00,170.023,170.117,169.969,170.014,3090,170.0432,287
2022-10-27 00:00:00,169.995,170.04,169.891,169.942,2913,169.9681,288
2022-10-27 00:15:00,169.942,170.027,169.85,170.018,3481,169.9571,289
2022-10-27 00:30:00,170.004,170.06715,169.851,169.949,3559,169.9604,290
2022-10-27 00:45:00,169.974,170.041,169.707,169.768,3265,169.9268,291
2022-10-27 01:00:00,169.802,169.976,169.752,169.81,3089,169.8871,292
2022-10-27 01:15:00,169.813,169.906,169.683,169.845,3244,169.8351,293
2022-10-27 01:30:00,169.848,169.939,169.76,169.854,3288,169.8591,294
2022-10-27 01:45:00,169.852,169.892,169.783,169.835,3022,169.8455,295
2022-10-27 02:00:00,169.86,169.882,169.728,169.81,3004,169.8208,296
2022-10-27 02:15:00,169.853,169.928,169.777,169.83,3253,169.844,297
2022-10-27 02:30:00,169.858,169.926,169.821,169.858,2692,169.8772,298
2022-10-27 02:45:00,169.87,169.963,169.743,169.827,3314,169.8709,299
2022-10-27 03:00:00,169.828,169.901,169.727,169.841,3188,169.8219,300
2022-10-27 03:15:00,169.824,169.852,169.686,169.697,2543,169.773,301
2022-10-27 03:30:00,169.7,169.86965,169.616,169.641,2471,169.7394,302
2022-10-27 03:45:00,169.644,169.715,169.583,169.649,2739,169.6436,303
2022-10-27 04:00:00,169.648,169.67614,169.595,169.644,2447,169.6382,304
2022-10-27 04:15:00,169.644,169.72696,169.56,169.587,2460,169.6435,305
2022-10-27 04:30:00,169.587,169.682,169.55,169.584,2584,169.6215,306
2022-10-27 04:45:00,169.584,169.639,169.423,169.475,2743,169.5458,307
2022-10-27 05:00:00,169.443,169.484,169.15,169.18,3257,169.3323,308
2022-10-27 05:15:00,169.174,169.253,168.851,168.946,3363,169.0766,309
2022-10-27 05:30:00,168.945,168.977,168.707,168.837,3444,168.8576,310
2022-10-27 05:45:00,168.828,169.042,168.819,168.83,3423,168.9378,311
2022-10-27 06:00:00,168.806,168.881,168.685,168.833,3498,168.7996,312
2022-10-27 06:15:00,168.855,169.027,168.821,168.997,3397,168.9317,313
2022-10-27 06:30:00,169.026,169.116,168.913,168.941,3367,169.0122,314
2022-10-27 06:45:00,168.941,169.0,168.75,168.82,3238,168.8713,315
2022-10-27 07:00:00,168.828,168.961,168.79,168.911,3372,168.8978,316
2022-10-27 07:15:00,168.912,169.081,168.785,169.048,3551,168.964,317
2022-10-27 07:30:00,169.052,169.147,169.014,169.074,3631,169.0825,318
2022-10-27 07:45:00,169.07,169.11,168.86,168.927,3449,168.9485,319
2022-10-27 08:00:00,168.93,169.06,168.88,168.994,3533,168.9784,320
2022-10-27 08:15:00,168.997,169.07,168.89,168.937,3470,168.9872,321
2022-10-27 08:30:00,168.949,169.081,168.91,169.039,3029,169.0016,322
2022-10-27 08:45:00,169.026,169.241,169.0,169.158,3146,169.1465,323
2022-10-27 09:00:00,169.162,169.473,169.122,169.444,3556,169.2691,324
2022-10-27 09:15:00,169.449,169.453,169.19,169.26,3245,169.3113,325
2022-10-27 09:30:00,169.263,169.359,169.153,169.223,3337,169.2692,326
2022-10-27 09:45:00,169.223,169.32,169.16,169.296,3553,169.2415,327
2022-10-27 10:00:00,169.298,169.405,169.23,169.274,3445,169.3217,328
2022-10-27 10:15:00,169.285,169.321,169.22,169.265,3389,169.2766,329
2022-10-27 10:30:00,169.263,169.307,169.02,169.074,3378,169.196,330
2022-10-27 10:45:00,169.076,169.26,169.06,169.127,3414,169.1874,331
2022-10-27 11:00:00,169.124,169.529,169.11,169.473,3489,169.3574,332
2022-10-27 11:15:00,169.472,169.751,169.44,169.733,3079,169.617,333
2022-10-27 11:30:00,169.734,169.877,169.59,169.759,3263,169.7173,334
2022-10-27 11:45:00,169.765,169.9,169.73,169.863,3127,169.8162,335
2022-10-27 12:00:00,169.88,170.011,169.73,169.861,3507,169.8515,336
2022-10-27 12:15:00,169.85,169.937,169.534,169.607,3857,169.7519,337
2022-10-27 12:30:00,169.6,169.74,169.41,169.665,3819,169.6443,338
2022-10-27 12:45:00,169.665,169.768,169.56,169.651,3836,169.6741,339
2022-10-27 13:00:00,169.651,169.69,169.13,169.188,3742,169.4333,340
2022-10-27 13:15:00,169.15,169.341,169.074,169.265,3912,169.2022,341
2022-10-27 13:30:00,169.273,169.598,169.24,169.589,3662,169.4298,342
2022-10-27 13:45:00,169.587,169.778,169.365,169.374,4871,169.5893,343
2022-10-27 14:00:00,169.365,169.543,169.28,169.473,3636,169.4129,344
2022-10-27 14:15:00,169.482,169.557,169.38,169.545,5358,169.4551,345
2022-10-27 14:30:00,169.537,169.54,169.36,169.383,5335,169.439,346
2022-10-27 14:45:00,169.378,169.522,169.004,169.084,5675,169.2194,347
2022-10-27 15:00:00,169.083,169.127,168.96,169.024,5224,169.0381,348
2022-10-27 15:15:00,169.009,169.148,168.9,169.1,4733,169.0253,349
2022-10-27 15:30:00,169.091,169.116,168.81,168.872,5405,168.9467,350
2022-10-27 15:45:00,168.87,169.049,168.77,168.973,5057,168.8926,351
2022-10-27 16:00:00,168.985,169.113,168.88,169.06,4856,169.0068,352
2022-10-27 16:15:00,169.08,169.127,168.9,168.985,4474,169.0362,353
2022-10-27 16:30:00,168.985,169.194,168.95,169.162,4286,169.0607,354
2022-10-27 16:45:00,169.165,169.17,168.98,169.112,3817,169.0707,355
2022-10-27 17:00:00,169.119,169.327,169.07,169.27,4314,169.2398,356
2022-10-27 17:15:00,169.265,169.357,169.209,169.32,4101,169.2949,357
